raceId,year,round,nameRace,date,time,circuitRef,nameCircuit,location,country,lat,lng,alt
906,2014,7,Canadian Grand Prix,2014-06-08,18:00:00,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13.0
907,2014,8,Austrian Grand Prix,2014-06-22,12:00:00,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678.0
908,2014,9,British Grand Prix,2014-07-06,12:00:00,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
909,2014,10,German Grand Prix,2014-07-20,12:00:00,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103.0
910,2014,11,Hungarian Grand Prix,2014-07-27,12:00:00,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264.0
911,2014,12,Belgian Grand Prix,2014-08-24,12:00:00,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
912,2014,13,Italian Grand Prix,2014-09-07,12:00:00,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
913,2014,14,Singapore Grand Prix,2014-09-21,12:00:00,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18.0
914,2014,15,Japanese Grand Prix,2014-10-05,06:00:00,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45.0
915,2014,16,Russian Grand Prix,2014-10-12,11:00:00,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2.0
916,2014,17,United States Grand Prix,2014-11-02,20:00:00,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161.0
917,2014,18,Brazilian Grand Prix,2014-11-09,16:00:00,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-23.7036,-46.6997,785.0
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,13:00:00,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3.0
931,2015,6,Monaco Grand Prix,2015-05-24,12:00:00,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
932,2015,7,Canadian Grand Prix,2015-06-07,18:00:00,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13.0
929,2015,4,Bahrain Grand Prix,2015-04-19,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7.0
930,2015,5,Spanish Grand Prix,2015-05-10,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109.0
928,2015,3,Chinese Grand Prix,2015-04-12,06:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5.0
926,2015,1,Australian Grand Prix,2015-03-15,05:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10.0
927,2015,2,Malaysian Grand Prix,2015-03-29,07:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18.0
933,2015,8,Austrian Grand Prix,2015-06-21,12:00:00,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678.0
934,2015,9,British Grand Prix,2015-07-05,12:00:00,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
936,2015,10,Hungarian Grand Prix,2015-07-26,12:00:00,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264.0
937,2015,11,Belgian Grand Prix,2015-08-23,12:00:00,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
938,2015,12,Italian Grand Prix,2015-09-06,12:00:00,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
939,2015,13,Singapore Grand Prix,2015-09-20,12:00:00,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18.0
940,2015,14,Japanese Grand Prix,2015-09-27,05:00:00,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45.0
941,2015,15,Russian Grand Prix,2015-10-11,11:00:00,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2.0
942,2015,16,United States Grand Prix,2015-10-25,19:00:00,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161.0
943,2015,17,Mexican Grand Prix,2015-11-01,19:00:00,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227.0
944,2015,18,Brazilian Grand Prix,2015-11-15,16:00:00,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-23.7036,-46.6997,785.0
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,13:00:00,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3.0
948,2016,1,Australian Grand Prix,2016-03-20,05:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10.0
949,2016,2,Bahrain Grand Prix,2016-04-03,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7.0
950,2016,3,Chinese Grand Prix,2016-04-17,06:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5.0
951,2016,4,Russian Grand Prix,2016-05-01,12:00:00,sochi,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2.0
952,2016,5,Spanish Grand Prix,2016-05-15,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109.0
953,2016,6,Monaco Grand Prix,2016-05-29,12:00:00,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
954,2016,7,Canadian Grand Prix,2016-06-12,18:00:00,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13.0
955,2016,8,European Grand Prix,2016-06-19,13:00:00,baku,Baku City Circuit,Baku,Azerbaijan,40.3725,49.8533,-7.0
956,2016,9,Austrian Grand Prix,2016-07-03,12:00:00,red_bull_ring,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678.0
957,2016,10,British Grand Prix,2016-07-10,12:00:00,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
958,2016,11,Hungarian Grand Prix,2016-07-24,12:00:00,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264.0
959,2016,12,German Grand Prix,2016-07-31,12:00:00,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103.0
960,2016,13,Belgian Grand Prix,2016-08-28,12:00:00,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
961,2016,14,Italian Grand Prix,2016-09-04,12:00:00,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
962,2016,15,Singapore Grand Prix,2016-09-18,12:00:00,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18.0
963,2016,16,Malaysian Grand Prix,2016-10-02,07:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18.0
964,2016,17,Japanese Grand Prix,2016-10-09,05:00:00,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45.0
